,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
178,2010-11,1610612741,CHI,Chicago Bulls,0021000119,2010-11-11T00:00:00,CHI vs. GSW,W,48.0,46,84,0.548,7,19,0.368,21,23,0.913,11,35,46,29,14.0,14,10,4,7,16,120,30.0,1,1,1,1,6,5,20,5,22,22,38,22,44,7,40,26,29,6,40,2,7,16,1,69,4,5
179,2010-11,1610612741,CHI,Chicago Bulls,0021000098,2010-11-08T00:00:00,CHI vs. DEN,W,48.0,34,82,0.415,5,13,0.385,21,33,0.636,8,39,47,20,15.0,6,12,7,19,21,94,2.0,1,1,1,1,6,54,28,62,50,64,31,22,7,66,69,7,25,52,50,46,1,52,33,28,52,61
180,2010-11,1610612741,CHI,Chicago Bulls,0021000073,2010-11-05T00:00:00,CHI @ BOS,L,53.0,42,85,0.494,4,10,0.4,17,18,0.944,7,36,43,25,20.0,7,2,3,23,20,105,-5.0,1,63,63,63,2,12,18,22,59,80,26,45,72,3,72,17,43,19,75,39,72,8,62,35,21,68
181,2010-11,1610612741,CHI,Chicago Bulls,0021000066,2010-11-04T00:00:00,CHI vs. NYK,L,48.0,42,81,0.519,9,19,0.474,19,27,0.704,12,30,42,27,20.0,8,6,6,21,25,112,-8.0,1,63,63,63,6,12,33,11,9,22,12,32,24,55,33,54,47,14,75,26,28,43,49,7,11,75
182,2010-11,1610612741,CHI,Chicago Bulls,0021000044,2010-11-01T00:00:00,CHI vs. POR,W,48.0,43,71,0.606,5,13,0.385,19,32,0.594,9,27,36,27,15.0,4,4,2,33,27,110,12.0,1,1,1,1,6,8,77,3,50,64,31,32,9,76,56,69,75,14,50,67,51,3,82,2,13,23
183,2010-11,1610612741,CHI,Chicago Bulls,0021000035,2010-10-30T00:00:00,CHI vs. DET,W,48.0,37,86,0.43,5,18,0.278,22,31,0.71,14,37,51,17,16.0,11,10,7,26,25,101,10.0,1,1,1,1,6,35,13,54,50,34,62,17,11,50,23,14,10,66,59,6,7,52,74,7,27,30
184,2010-11,1610612741,CHI,Chicago Bulls,0021000011,2010-10-27T00:00:00,CHI @ OKC,L,48.0,40,93,0.43,2,14,0.143,13,22,0.591,15,36,51,21,15.0,6,6,10,28,15,95,-11.0,1,63,63,63,6,20,3,55,79,59,80,69,49,77,18,17,10,45,50,46,28,75,79,73,46,78
185,2011-12,1610612741,CHI,Chicago Bulls,0041100106,2012-05-10T00:00:00,CHI @ PHI,L,48.0,30,80,0.375,2,13,0.154,16,21,0.762,15,41,56,19,14.0,4,6,6,19,18,78,-1.0,1,3,3,3,1,5,4,5,6,4,6,2,3,2,1,1,1,6,2,5,3,3,2,3,4,3
186,2011-12,1610612741,CHI,Chicago Bulls,0041100105,2012-05-08T00:00:00,CHI vs. PHI,W,48.0,34,82,0.415,5,10,0.5,4,11,0.364,8,41,49,22,15.0,8,11,11,21,18,77,8.0,1,1,1,1,1,3,3,3,3,6,1,6,6,6,6,1,2,3,4,1,1,6,3,3,5,2
187,2011-12,1610612741,CHI,Chicago Bulls,0041100104,2012-05-06T00:00:00,CHI @ PHI,L,48.0,34,85,0.4,3,11,0.273,11,14,0.786,11,37,48,21,14.0,5,7,6,23,18,82,-7.0,1,3,3,3,1,3,1,4,5,5,5,4,5,1,3,3,4,5,2,3,2,3,4,3,3,5
