,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
142,2010-11,1610612759,SAS,San Antonio Spurs,0021000557,2011-01-11T00:00:00,SAS @ MIN,W,48.0,37,79,0.468,11,22,0.5,22,28,0.786,8,38,46,28,17.0,8,5,2,19,21,107,11.0,1,1,1,1,5,48,53,45,13,27,11,21,21,34,54,7,20,12,66,27,22,6,35,33,38,26
143,2010-11,1610612759,SAS,San Antonio Spurs,0021000546,2011-01-09T00:00:00,SAS vs. MIN,W,48.0,33,78,0.423,7,21,0.333,21,25,0.84,13,35,48,21,17.0,9,3,5,14,20,94,3.0,1,1,1,1,5,71,56,70,48,33,57,29,31,17,16,20,13,44,66,18,55,43,4,44,65,55
144,2010-11,1610612759,SAS,San Antonio Spurs,0021000525,2011-01-07T00:00:00,SAS @ IND,W,48.0,32,77,0.416,6,18,0.333,20,27,0.741,10,33,43,17,13.0,8,8,8,20,22,90,3.0,1,1,1,1,5,73,57,72,58,54,57,31,24,48,34,29,31,68,32,27,6,75,47,24,74,55
145,2010-11,1610612759,SAS,San Antonio Spurs,0021000516,2011-01-05T00:00:00,SAS @ BOS,L,48.0,39,86,0.453,9,22,0.409,16,17,0.941,15,22,37,20,15.0,8,2,4,14,17,103,-2.0,1,62,62,62,5,34,15,53,26,27,39,50,70,2,9,80,63,53,58,27,69,32,4,65,45,62
146,2010-11,1610612759,SAS,San Antonio Spurs,0021000506,2011-01-04T00:00:00,SAS @ NYK,L,48.0,44,82,0.537,5,18,0.278,22,30,0.733,10,27,37,18,16.0,5,3,4,18,17,115,-13.0,1,62,62,62,5,9,33,10,71,54,68,21,15,52,34,65,63,63,62,63,55,32,28,65,11,76
147,2010-11,1610612759,SAS,San Antonio Spurs,0021000488,2011-01-01T00:00:00,SAS vs. OKC,W,48.0,42,90,0.467,5,16,0.313,12,16,0.75,11,41,52,23,14.0,10,5,7,20,17,101,27.0,1,1,1,1,5,17,4,46,71,68,63,70,75,45,27,4,2,34,47,9,22,69,47,65,49,3
148,2010-11,1610612759,SAS,San Antonio Spurs,0021000474,2010-12-30T00:00:00,SAS @ DAL,W,48.0,35,76,0.461,11,28,0.393,18,23,0.783,7,43,50,15,14.0,2,3,5,19,22,99,6.0,1,1,1,1,5,63,64,51,13,10,42,36,47,38,65,1,6,75,47,79,55,43,35,24,54,46
149,2010-11,1610612759,SAS,San Antonio Spurs,0021000460,2010-12-28T00:00:00,SAS vs. LAL,W,48.0,37,87,0.425,9,32,0.281,14,21,0.667,12,38,50,20,9.0,9,8,6,23,19,97,15.0,1,1,1,1,5,48,14,68,26,2,67,61,55,72,22,7,6,53,8,18,6,56,73,52,56,14
150,2010-11,1610612759,SAS,San Antonio Spurs,0021000443,2010-12-26T00:00:00,SAS vs. WAS,W,48.0,37,82,0.451,10,24,0.417,10,12,0.833,8,36,44,27,12.0,10,5,3,15,17,94,14.0,1,1,1,1,5,48,33,55,21,23,37,77,81,19,54,18,30,19,23,9,22,14,10,65,65,16
151,2010-11,1610612759,SAS,San Antonio Spurs,0021000430,2010-12-23T00:00:00,SAS @ ORL,L,48.0,38,90,0.422,8,22,0.364,17,25,0.68,16,30,46,17,11.0,7,2,3,16,20,101,-22.0,1,62,62,62,5,40,4,71,38,27,50,43,31,66,4,51,20,68,16,38,69,14,13,44,49,80
152,2010-11,1610612759,SAS,San Antonio Spurs,0021000428,2010-12-22T00:00:00,SAS vs. DEN,W,48.0,40,76,0.526,14,28,0.5,15,24,0.625,11,29,40,26,13.0,5,4,3,19,18,109,6.0,1,1,1,1,5,30,64,16,4,10,11,56,42,78,27,58,51,22,32,63,42,14,35,56,29,46
153,2010-11,1610612759,SAS,San Antonio Spurs,0021000411,2010-12-20T00:00:00,SAS vs. PHX,W,48.0,43,89,0.483,8,29,0.276,24,30,0.8,17,26,43,27,11.0,9,7,6,20,24,118,8.0,1,1,1,1,5,12,8,38,38,7,69,14,15,25,2,71,31,19,16,18,9,56,47,10,5,39
154,2010-11,1610612759,SAS,San Antonio Spurs,0021000397,2010-12-18T00:00:00,SAS vs. MEM,W,53.0,44,86,0.512,10,23,0.435,14,19,0.737,9,32,41,31,15.0,8,6,4,19,17,112,6.0,1,1,1,1,1,9,15,24,21,24,29,61,60,50,45,36,46,2,58,27,12,32,35,65,19,46
155,2010-11,1610612759,SAS,San Antonio Spurs,0021000380,2010-12-16T00:00:00,SAS @ DEN,W,48.0,43,83,0.518,9,26,0.346,18,25,0.72,8,34,42,26,9.0,4,7,1,29,23,113,1.0,1,1,1,1,5,12,27,18,26,13,55,36,31,56,54,25,37,22,8,74,9,2,82,15,15,60
156,2010-11,1610612759,SAS,San Antonio Spurs,0021000375,2010-12-15T00:00:00,SAS vs. MIL,W,48.0,36,69,0.522,3,8,0.375,17,25,0.68,3,36,39,24,17.0,5,10,10,20,18,92,2.0,1,1,1,1,5,56,78,17,80,81,45,43,31,66,81,18,54,28,66,63,3,80,47,56,71,58
157,2010-11,1610612759,SAS,San Antonio Spurs,0021000353,2010-12-12T00:00:00,SAS vs. POR,W,48.0,32,74,0.432,9,17,0.529,22,26,0.846,15,32,47,20,14.0,9,5,6,12,18,95,17.0,1,1,1,1,5,73,69,64,26,63,8,21,27,13,9,36,15,53,47,18,22,56,3,56,62,9
158,2010-11,1610612759,SAS,San Antonio Spurs,0021000337,2010-12-10T00:00:00,SAS vs. ATL,W,48.0,41,77,0.532,10,21,0.476,16,25,0.64,9,30,39,20,14.0,9,5,4,17,22,108,16.0,1,1,1,1,5,22,57,11,21,33,20,50,31,76,45,51,54,53,47,18,22,32,17,24,35,13
159,2010-11,1610612759,SAS,San Antonio Spurs,0021000322,2010-12-08T00:00:00,SAS vs. GSW,W,48.0,43,84,0.512,12,26,0.462,13,18,0.722,10,31,41,31,11.0,10,5,2,15,15,111,17.0,1,1,1,1,5,12,25,23,8,13,21,67,66,54,34,43,46,2,16,9,22,6,10,80,23,9
160,2010-11,1610612759,SAS,San Antonio Spurs,0021000298,2010-12-05T00:00:00,SAS vs. NOH,W,48.0,41,70,0.586,11,22,0.5,16,23,0.696,7,31,38,29,17.0,10,4,2,17,23,109,25.0,1,1,1,1,5,22,75,3,13,27,11,50,47,62,65,43,59,7,66,9,42,6,17,15,29,4
161,2010-11,1610612759,SAS,San Antonio Spurs,0021000283,2010-12-03T00:00:00,SAS vs. MIN,W,48.0,34,75,0.453,6,23,0.261,33,37,0.892,8,29,37,23,13.0,11,8,4,21,24,107,6.0,1,1,1,1,5,69,68,54,58,24,74,2,2,6,54,58,63,34,32,5,6,32,62,10,38,46
162,2010-11,1610612759,SAS,San Antonio Spurs,0021000272,2010-12-01T00:00:00,SAS @ LAC,L,48.0,32,90,0.356,9,30,0.3,12,17,0.706,18,25,43,21,8.0,9,2,9,18,20,85,-5.0,1,62,62,62,5,73,4,80,26,6,66,70,70,60,1,74,31,44,2,18,69,79,28,44,78,66
163,2010-11,1610612759,SAS,San Antonio Spurs,0021000260,2010-11-30T00:00:00,SAS @ GSW,W,48.0,42,91,0.462,7,21,0.333,27,31,0.871,13,37,50,31,11.0,13,3,4,18,18,118,20.0,1,1,1,1,5,17,3,49,48,33,57,7,11,10,16,13,6,2,16,3,55,32,28,56,5,8
164,2010-11,1610612759,SAS,San Antonio Spurs,0021000244,2010-11-28T00:00:00,SAS @ NOH,W,48.0,40,82,0.488,9,25,0.36,20,25,0.8,11,31,42,25,10.0,7,5,6,20,21,109,14.0,1,1,1,1,5,30,33,34,26,18,51,31,31,25,27,43,37,26,12,38,22,56,47,33,29,16
165,2010-11,1610612759,SAS,San Antonio Spurs,0021000228,2010-11-26T00:00:00,SAS vs. DAL,L,48.0,31,69,0.449,7,19,0.368,25,27,0.926,8,28,36,13,18.0,6,1,3,17,22,94,-9.0,1,62,62,62,5,76,78,58,48,48,49,13,24,3,54,62,70,82,73,54,77,14,17,24,65,71
166,2010-11,1610612759,SAS,San Antonio Spurs,0021000215,2010-11-24T00:00:00,SAS @ MIN,W,53.0,37,93,0.398,10,32,0.313,29,36,0.806,14,31,45,18,13.0,8,3,10,21,32,113,4.0,1,1,1,1,1,48,2,75,21,2,63,3,5,23,13,43,25,63,32,27,55,80,62,1,15,52
167,2010-11,1610612759,SAS,San Antonio Spurs,0021000199,2010-11-22T00:00:00,SAS vs. ORL,W,48.0,38,77,0.494,12,19,0.632,18,23,0.783,3,28,31,25,10.0,7,3,3,14,22,106,9.0,1,1,1,1,5,40,57,32,8,48,1,36,47,38,81,62,80,26,12,38,55,14,4,24,41,33
